text,bad/good
Centre approved Rs 74k-crore for sanitation projects: Hardeep Singh Puri,0
Muzaffarnagar: 7 awarded death sentence for killing one nine years ago,0
PM Modi in Madhya Pradesh: Had to use ‘bitter medicine’ of demonetisation to get rid of corruption,0
"At least six dead, 10 injured in explosion at Pulgaon Army depot in Wardha",0
Kejriwal attacked with chilli powder; AAP says even CM not safe in Delhi,0
Muzaffarpur case: Brajesh Thakur’s close aide Madhu appears before CBI,0
Pakistan violates ceasefire before second phase of panchayat polls in J&K,0
"CBI DIG corruption charges: Latest episode on crime thriller ‘Chowkidar is thief’, says Rahul Gandhi",0
Kerala Sthree Sakthi Lottery SS 132 Results announced today,0
"Is fear of CBI delaying formation of ‘maha gathbandhan’, asks Shivpal Yadav",0
"Natural gas production to rise by a third if output locked in ONGC, OIL fields opens up",0
Sangh parivar exploiting Sabarimala issue for political gains: Pinarayi Vijayan,0
Take the lead in fight against climate change: Union minister Dr Harsh Vardhan to developed nations,0
"India, Vietnam share vision of rules-based order in Indo-Pacific: Kovind",0
Being from RSS sufficient qualification to be Governor or VC: Rahul at Mizoram rally,0
Watch: BJP MLA seeking votes welcomed with garland of shoes in Madhya Pradesh,0
India slips two places to 53rd position on global talent ranking; Switzerland on top,0
"Satisfied with probe, 1978 conflict an old issue: Nirankari Mission regional head",0
Pulgaon blast Highlights: At least six killed near CAD,0
Leak of CBI Director’s confidential reply irks Supreme Court,0
"Sushma Swaraj says won’t contest in 2019, final decision with BJP",0
"Amritsar blast: Police detain Sikh ‘activists’, radical bodies call it ‘witch hunt’",0
Andhra Pradesh launches ‘Bhudaar’ portal to make land records accessible to people,0
J&K: PDP betrayed workers by boycotting local body polls claims Baig,0
"Tamil Nadu CM K Palaniswami visits cyclone-hit areas, likely to meet PM on Thursday",0
"Four Hizbul militants killed in Shopian encounter, jawan succumbs to injuries",0
"Congress, CPI(M) to boycott Bengal assembly proceedings till November 22",0
Muzaffarpur shelter home case: Two close aides of Brajesh Thakur arrested,0
"India, Russia seal $500 million deal for construction of 2 warships for Indian Navy",0
"Ahmedabad: Court frames charges against Hardik Patel, two aides in sedition case",0
"Pak issues visas to over 3,800 Sikh pilgrims for attending Guru Nanak birth anniversary celebrations",0
"PM Modi, Rahul Gandhi trade barbs in poll-bound MP, Mizoram",0
BJP to intensify protests against CPI(M)-led government,0
"Chief Secretary assualt: Arvind Kejriwal, Manish Sisodia move Delhi HC against order",0
"PMO received GD Agrawal’s letters on Ganga, but did not take action: RTI",0
Maratha quota: Activist files plea in high court against Maha govt move,0
Twitter CEO Jack Dorsey stirs up storm for posing with ‘anti-Brahmin’ poster,0
Eight people taken into custody from Sabarimala temple complex,0
Lok Sabha MP Konda Vishweshwar Reddy quits TRS,0
"NIA chargesheets Maulana Masood Azhar’s brother, 13 others in Nagrota army camp attack case",0
"Odisha: 12 killed, 49 injured as bus skids off bridge in Cuttack",0
Soldiers and guns shouldn’t be the only symbol of India in Kashmir: Mehbooba Mufti,0
Kejriwal attacked with chilly powder; AAP alleges police conspiring with BJP,0
Ballots prevailed over bullets in Kashmir: Narendra Modi says during rally in Madhya Pradesh,0
"Goa: Locals, activists march demanding Parrikar’s resignation, stopped ahead of CM residence",0
"Odisha brings resolution proposing 33% reservation for women in Parliament, assemblies",0
Tamil Nadu: Karunanidhi’s ancestral house damaged in cyclone,0
DU fake degree row: Delhi police registers FIR against ABVP’s Ankiv Baisoya,0
Sajad Lone has company: PDP’s heavyweight Muzaffar Hussain Baig offers to join,0
Goa MGP moves Bombay High Court: Ex-Cong MLAs can’t contest for BJP,0
Hurriyat leader shot dead in Anantnag,0
"Sabarimala row: Amit Shah says can’t treat pilgrims like Gulag inmates, CM Pinarayi hits back",0
"In poll-bound MP, Sushma Swaraj: Won’t be in 2019 election fray ",0
"CBI vs Govt: Citing breach of confidentiality, furious SC adjourns Alok Verma hearing until Nov 29",0
Maharashtra: PM Modi to lay foundation stones for  City Gas Distribution projects,0
"First death sentence awarded in 1984 riot cases re-opened by SIT: Unaddressed pain, grievance",0
H1N1 cases highest in Maharashtra: Govt introduces treatment protocols for doctors,0
"At UNICEF Children’s Day, 13-year-old skips school to clean toilets",0
J-K exchequer owes Dal Lake expert committee Rs 35 lakh,0
"2015 quota stir: Gujarat court frames sedition charge against Hardik Patel, 2 aides",0
Mumbai-Ahmedabad Bullet train: Maharashtra CM Fadnavis-led MMRDA eyes land near corridor,0
Climate change: BASIC states ask developed countries to scale up financial aid,0
Parched villages begin to empty out in drought-hit Maharashtra,0
"Mamata corrects minister in Assembly, he resigns",0
Muzaffarpur shelter home case: CBI arrests doctor accused of ‘injecting sedatives’ to inmates,0
Institutions of democracy need liberal leadership: Vice-President Venkaiah Naidu,0
"Maharashtra: 30,000 farmers, tribals to hit the streets today, AAP lends support",0
"Muzaffarpur shelter home abuse case: Manju Verma surrenders, in judicial custody till Dec 1",0
Two soldiers injured in Pak shelling in J&K,0
Health and environment effects to be criteria for clearance to thermal plants,0
Blast near ammunition depot in Maharashtra kills 6 people,0
NTCA to continue with tiger relocation in Odisha,0
Bihar gives nod to 27 per cent salary hike for legislators,0
Maharashtra: Relief in dairy sector as govt extends subsidy for farmers by three months,0
Naveen brings resolution for  33% quota for women in House,0
"Maharashtra: Congress, NCP leaders divided over tabling of MSBCC report",0
"Haribhai, a diamantaire-turned-politician caught in CBI feud",0
"Graft tsunami has rocked Modi’s anti-corruption boat, says Congress",0
Car runs over five men sleeping on footpath in Hisar,0
Akshay Kumar appears before SIT in Guru Granth Sahib desecration case,0
BJP on CBI row: SC will decide if allegations against ministers and officials politically motivated,0
Kerala Akshaya Lottery AK-370 results to be announced today,0
Maharashtra: Govt reaches out to rivals to build consensus on Maratha quota,0
"Former high-profile cop, NCP leader join Congress",0
J&K policeman’s killing: Delhi Police arrest man who gave info to militants,0
Punjab AAP leader shot at,0
"Telangana polls: Despite 33% quota in House, few women given tickets",0
"American tourist killed in Andaman island, 7 arrested",0
"Rebels can spoil the party for BJP, Congress in Rajasthan",0
"Maharashtra farmers’ protest HIGHLIGHTS: Land rights claims will be settled, says CM Devendra Fadnavis",0
Kerala Congress MP MI Shanavas passes away at 67,0
"Nagrota army camp attack case: NIA chargesheets JeM chief’s brother, 13 others",0
Janardhan Reddy’s aide faces arrest in Rs 20-crore bribe case,0
"Sabarimala row: Union Minister Pon Radhakrishnan travels to Pamba, gets into war of words with police",0
Mumbai Police file rape case against actor Alok Nath,0
Impossible for govt to implement Maratha quota decision: Expert,0
Sikkim increases forest cover by over 4 per cent since 1993: Pawan Kumar Chamling,0
"Maharashtra: Opposition refuses discussion on drought, wants govt to compensate farmers",0
"Over 3,000 Sikh pilgrims arrive in Pakistan for Guru Nanak Jayanti",0
European Union unveils strategy paper for ramping up ties with India,0
"Chilli powder attack on Delhi CM: BJP leadership knew about attack on Kejriwal, wants him eliminated, alleges Sisodia",0
Sabarimala row: Kerala BJP general secretary K Surendran gets bail,0
Mamata govt mulling to amend civic body law to appoint new city mayor,0
"These attacks not taking place, being ordered: Kejriwal after chilli powder attack",0
Modi govt gave independence to institutions: BJP,0
"Ahead of border talks, China says differences with India ‘managed properly’",0
NGT responds to ‘SOS’ of Lakshadweep villagers on drinking water crisis,0
"PDP, NC and Congress set to join hands to form govt in Jammu and Kashmir",0
"Sabarimala row: BJP leader K Surendran, 71 others granted bail",0
"RBI, govt truce: It’s like today’s death postponed till tomorrow, says Shiv Sena",0
Nearly 400 paramilitary personnel killed in action in 2015-17: Ministry of Home Affairs,0
CCTV removed after Tejashwi accuses Nitish of snooping,0
"Delhi’s air quality ‘very poor, four areas record ‘severe’ pollution",0
BJP attacks Congress over anti-Sikh riots after court verdict,0
"Jammu-Kashmir Assembly dissolved highlights: Governor acted on directions of PM, says Manish Tewari",0
Newly inaugurated RO-PAX ferry gets stuck mid-sea in Gulf of Khambhat,0
AAP MLA Somnath Bharti booked for “hurling abuses” at woman scribe,0
Sorry that Sushma Swaraj will leave Parliament: Shashi Tharoor,0
"Cash-strapped Indian airlines seek emergency credit from oil firms, airports",0
HRD Ministry establishes innovation cell at AICTE,0
Ex-Pondicherry minister’s relative found murdered,0
TVS Motor contributes Rs 2 crore as cyclone relief,0
"Congress’ uphill task: Stay relevant in Sabarimala, despite dichotomy",0
Jammu-Kashmir assembly dissolved: Congress-PDP-NC alliance sees it as a win-win situation,0
"Bhubaneswar gets a makeover, with youth-friendly, sports programmes",0
Political drama in J&K as Governor dissolves assembly after rival alliances stake claim to form govt,0
"J&K Assembly dissolved: Citing rival ideologies of new allies, Governor Malik says polls best way out",0
"J-K assembly dissolved: Between speculation and dissolution, social media turns political classroom",0
Dangal vs Vichar goshti: Akhilesh Yadav’s SP and Shivpal’s outfit gear up to celebrate Mulayam’s birthday,0
"India, Nepal agree to set up hotline for effective coordination in checking smuggling",0
EU strategy paper to strengthen  ties with India,0
"Pending probe, sailor’s body shifted to hospital",0
"Sabarimala row: Masterplan to harass devotees, says Union minister attacking Kerala govt; HC raps police",0
Bhim Army plans mahasabha to mark Battle of Bhima Koregaon anniversary,0
"Tulsiram Prajapati encounter: Amit Shah, 3 IPS officers among main conspirators, say probe officer",0
Arrest of man who raped and killed 8 girls is cold comfort for some families,0
"Brahminical Patriachy post row: ‘Faux outrage to distract, deflect, and deny…no one is buying this act’",0
"J&K drama: Governor’s fax not working, Mehbooba stakes claim via tweet",0
Vijay Mallya faces setback in his case to save London home,0
Jammu-Kashmir assembly dissolved: Constitutional experts divided over Governor’s move,0
"East and west, Maharashtra districts fight water wars",0
BJP lodges protest with EC over Kamal Nath’s video on ‘Muslim votes’,0
"Jammu-Kashmir assembly dissolved: Attempt to thwart people’s will, says Omar Abdullah",0
Organiser to submit report on boy cleaning toilet at UNICEF event,0
"Will make efforts to see that non-Congress, non-BJP govt is formed at the Centre: K Chandrashekhar Rao",0
"Uttarakhand urban local body polls: BJP loses in bastions, Independents gain, Congress upbeat",0
Right-wing group to file defamation case against Twitter CEO,0
"American killed on protected Andaman island, 7 held for taking him there",0
"To mark next anniversary of Koregaon Battle, Bhim Army plans mahasabha, meet with SPPU students",0
"Can’t stop pilgrims in groups, chanting Ayyappa songs: Kerala High Court",0
"Farmers, activists oppose Karnataka Cauvery tower project",0
"Amritsar attack: Youth held, CM says Pakistan bid to disturb peace",0
"Govt decides to build Kartarpur corridor, urges Pakistan to follow suit",0
"NIA handed over probe into killing of J&K BJP leader, kin",0
‘Rebel without a cause’: Supreme Court drops contempt case against Manoj Tiwari,0
"Will quota survive legal scrutiny? In search of ‘best option’, Maratha leaders seek opinion from experts",0
"Jammu-Kashmir: Centre stole mandate… BJP spending money to buy loyalty, says Mehbooba Mufti",0
Dare you to prove NC-PDP-Congress alliance formed on Pakistan’s instructions: Omar Abdullah to Ram Madhav,0
